2007,1,1,6.66666666666667,-5,0,-4.7,4,0,0.305864
2007,1,2,8.88888888888889,-3.88888888888889,0,-5.6,2.5,0,0.301366
2007,1,3,11.6666666666667,1.66666666666667,0,1.9,10.9,12.7,0.3229564
2007,1,4,11.6666666666667,0.555555555555556,0.254,-1.4,3.3,35.56,0.6989892
2007,1,5,3.88888888888889,-10.5555555555556,22.606,-11.2,0.4,0,0.467792
2007,1,6,0.555555555555556,-9.44444444444444,0,-14.4,-3.3,0,0.431808
2007,1,7,5.55555555555556,-2.22222222222222,0,-4.9,0.2,0,0.368836
2007,1,8,11.6666666666667,-3.33333333333333,0,-3.3,5.3,0,0.35984
2007,1,9,15.5555555555556,3.88888888888889,0,-0.3,7.5,0,0.341848
2007,1,10,15,1.66666666666667,0,-0.2,9.7,0,0.3409484
2007,1,11,14.4444444444444,-3.88888888888889,0,-5.9,0.7,0,0.341848
2007,1,12,-2.22222222222222,-13.8888888888889,1.524,-15.3,-5.8,0,0.3310528
2007,1,13,-8.88888888888889,-15.5555555555556,2.286,-18.5,-14.9,0,0.3256552
2007,1,14,-7.77777777777778,-15.5555555555556,0,-18.8,-6.6,0,0.3292536
2007,1,15,-4.44444444444444,-16.1111111111111,0,-13,-6.7,0,0.3220568
2007,1,16,6.61669606114051,-3.65647526721352,0,-11.8,-0.7,0,0.3184584
2007,1,17,3.88888888888889,-7.22222222222222,0,-7.2,4.4,0,0.3130608
2007,1,18,-1.11111111111111,-6.11111111111111,0,-10.9,-4.8,0,0.3049644
2007,1,19,8.33333333333333,-3.33333333333333,0,-8.6,-0.7,0,0.3004664
2007,1,20,8.88888888888889,-2.22222222222222,0,-2.3,5.7,0,0.2977676
2007,1,21,6.11111111111111,-4.44444444444444,0,-8.4,0.5,0,0.2977676
2007,1,22,1.66666666666667,-5,0,-11.2,-4.6,2.54,0.2959684
2007,1,23,6.66666666666667,-5.55555555555556,0,-5.4,5.4,0,0.2905708
2007,1,24,12.2222222222222,1.11111111111111,0,3.2,10.2,0,0.2860728
2007,1,25,12.7777777777778,1.66666666666667,0,3.8,9.8,0,0.2779764
2007,1,26,10.5555555555556,0,0,1.2,7.8,0,0.2752776
2007,1,27,7.77777777777778,-3.33333333333333,0,-1.7,4.9,0,0.2752776
2007,1,28,3.88888888888889,-3.88888888888889,15.24,-4.6,1.6,0,0.2770768
2007,1,29,4.44444444444444,-3.33333333333333,0,-6.5,0.8,0,0.2752776
2007,1,30,7.22222222222222,-1.11111111111111,0,-5,3,0,0.2734784
2007,1,31,3.88888888888889,-3.88888888888889,0,-4.1,5.3,0,0.2752776
