2001,1,1,11.6666666666667,0.555555555555556,0,0.6,7.3,0,0.287872
2001,1,2,13.3333333333333,0,0,-1.3,7,0,0.287872
2001,1,3,13.8888888888889,2.77777777777778,0,-0.9,6.9,0,0.278876
2001,1,4,16.6666666666667,2.77777777777778,0,1.4,12.8,0,0.287872
2001,1,5,13.8888888888889,3.88888888888889,0,3.6,12.4,0,0.278876
2001,1,6,13.3333333333333,1.66666666666667,0,4.4,10.7,0,0.278876
2001,1,7,11.1111111111111,1.66666666666667,0,1.5,10.5,0,0.287872
2001,1,8,11.1111111111111,-1.66666666666667,2.54,-0.2,6.8,2.54,0.296868
2001,1,9,10.5555555555556,-5,3.81,-6.1,-0.3,0,0.296868
2001,1,10,2.77777777777778,-5,0,-6.5,-0.2,2.54,0.296868
2001,1,11,2.77777777777778,-5,67.564,-7.2,-1.2,35.56,0.305864
2001,1,12,-1.11111111111111,-5.55555555555556,13.462,-8.5,-5.5,12.7,0.296868
2001,1,13,0,-8.33333333333333,7.62,-9.1,-2.1,2.54,0.296868
2001,1,14,1.11111111111111,-10.5555555555556,0,-10.2,-4.9,0,0.296868
2001,1,15,6.61669606114051,-8.33333333333333,0.508,-12.7,-3.4,0,0.305864
2001,1,16,-3.88888888888889,-13.3333333333333,0,-13.5,-11.2,0,0.296868
2001,1,17,7.22222222222222,-12.7777777777778,0,-15,-11.1,0,0.305864
2001,1,18,3.88888888888889,-13.3333333333333,0,-15,-3.3,0,0.305864
2001,1,19,7.22222222222222,-5,0,-4.2,6,0,0.296868
2001,1,20,6.66666666666667,-2.77777777777778,0,-3.3,1.6,0,0.305864
2001,1,21,11.1111111111111,-2.77777777777778,0,-3.7,3.5,0,0.296868
2001,1,22,9.44444444444444,0,0,-1.8,5.4,5.08,0.296868
2001,1,23,7.77777777777778,-2.77777777777778,0,-4,5.1,2.54,0.296868
2001,1,24,7.77777777777778,-5,23.368,-5.9,-0.5,7.62,0.296868
2001,1,25,-2.77777777777778,-11.1111111111111,20.574,-10.7,-4,0,0.296868
2001,1,26,1.66666666666667,-9.44444444444444,19.05,-12.2,-7.1,15.24,0.305864
2001,1,27,-2.22222222222222,-10.5555555555556,3.81,-11.8,-3.9,2.54,0.296868
2001,1,28,1.11111111111111,-8.88888888888889,0,-11.2,-7.1,2.54,0.296868
2001,1,29,2.77777777777778,-8.33333333333333,0,-11,3.2,2.54,0.296868
2001,1,30,0.555555555555556,-10,0,-13,-3.8,0,0.305864
2001,1,31,3.33333333333333,-9.44444444444444,0,-13.1,-2.1,0,0.305864
2001,2,1,12.7777777777778,-4.44444444444444,0,-9.5,-0.1,2.54,0.296868
2001,2,2,10.5555555555556,-1.66666666666667,0,-3.1,6.8,0,0.305864
2001,2,3,13.3333333333333,1.66666666666667,0,-1.8,4.2,0,0.31486
2001,2,4,16.1111111111111,3.88888888888889,0,0,8.6,0,0.350844
2001,2,5,16.1111111111111,2.77777777777778,0,0.5,12.7,2.54,0.350844
2001,2,6,12.2222222222222,-0.555555555555556,0,-1,7.3,0,0.341848
2001,2,7,13.3333333333333,-9.44444444444444,7.62,-13.2,-0.9,2.54,0.323856
2001,2,8,13.8888888888889,-12.2222222222222,0,-15.7,-11.7,0,0.31486
2001,2,9,-2.77777777777778,-10,0,-15.9,-0.4,10.16,0.31486
2001,2,10,2.77777777777778,-8.33333333333333,21.844,-11.3,-6.8,25.4,0.332852
2001,2,11,2.22222222222222,-7.77777777777778,39.878,-11.9,-8.2,22.86,0.332852
2001,2,12,-3.88888888888889,-7.77777777777778,37.592,-14.5,-9.3,10.16,0.31486
2001,2,13,0.555555555555556,-8.33333333333333,0.508,-15.4,-3.2,0,0.305864
2001,2,14,2.77777777777778,-10,13.97,-11.8,-6.6,2.54,0.31486
2001,2,15,2.77777777777778,-10,0,-12.4,-0.8,5.08,0.31486
2001,2,16,3.88888888888889,-8.33333333333333,0,-8.3,2.6,0,0.305864
2001,2,17,7.22222222222222,-6.66666666666667,0,-8.7,1.5,0,0.305864
2001,2,18,6.66666666666667,-2.22222222222222,4.318,-5.6,-1.1,5.08,0.305864
2001,2,19,4.44444444444444,-4.44444444444444,0.762,-6.1,-0.8,2.54,0.305864
2001,2,20,0,-5.55555555555556,21.59,-7.8,-3.1,7.62,0.305864
2001,2,21,0,-6.11111111111111,0,-7.6,-3.7,38.1,0.305864
