year,month,day,tmax,tmin,rain,tmin.high,tmax.high,rain.high,Q
1979,5,2,5,-1.66666666666667,2.54,2.44899496448675,11.8072108569641,0,3.05864
1979,5,3,10,0,0,0.341432792571053,13.881800961674,0,3.41848
1979,5,4,15,3.33333333333333,0,4.55655713640245,11.8072108569641,0,3.5984
1979,5,5,16.6666666666667,2.22222222222222,0,2.97588550746567,9.21397322607658,7.62,4.13816
1979,5,6,10,0.555555555555556,0,-0.185457750407866,1.95290785959167,17.78,3.23856
1979,5,7,4.44444444444444,-2.22222222222222,4.064,0.341432792571053,0.91561280723667,17.78,2.78876
1979,5,8,3.33333333333333,-6.66666666666667,8.128,-4.92747263721818,0.91561280723667,10.16,2.42892
1979,5,9,1.11111111111111,-6.66666666666667,0,-3.34680100828141,2.99020291194666,0,2.249
1979,5,10,5,-3.88888888888889,11.43,-3.34680100828141,8.1766781737216,0,2.42892
1979,5,11,11.1111111111111,-1.11111111111111,0,-1.23923883636571,13.881800961674,2.54,2.60884
1979,5,12,15.5555555555556,1.11111111111111,0,-0.712348293386794,15.9563910663841,0,2.78876
1979,5,13,17.7777777777778,5,0,0.341432792571053,17.5123336449165,0,3.1486
1979,5,14,19.4444444444444,6.11111111111111,0,-0.185457750407866,16.4750385925616,0,3.50844
1979,5,15,20.5555555555556,6.11111111111111,0,0.868323335549981,16.4750385925616,0,3.68836
1979,5,16,17.2222222222222,4.44444444444444,0,1.3952138785289,15.9563910663841,0,3.77832
1979,5,17,17.2222222222222,5,0,0.868323335549981,18.0309811710941,0,3.77832
1979,5,18,19.4444444444444,7.22222222222222,0,1.92210442150783,18.0309811710941,0,3.68836
1979,5,19,21.1111111111111,7.22222222222222,0,2.44899496448675,18.5496286972715,0,3.5984
1979,5,20,17.7777777777778,7.22222222222222,0,1.3952138785289,20.6242188019816,0,3.50844
1979,5,21,18.3333333333333,6.66666666666667,0,2.97588550746567,19.5869237496265,0,3.50844
1979,5,22,19.4444444444444,6.66666666666667,0,2.97588550746567,15.4377435402066,0,3.32852
1979,5,23,17.7777777777778,7.22222222222222,0,4.02966659342352,14.4004484878516,0,3.05864
1979,5,24,16.1111111111111,5,0,1.3952138785289,15.9563910663841,0,2.78876
1979,5,25,15.5555555555556,7.22222222222222,0,2.44899496448675,18.0309811710941,0,2.6988
1979,5,26,20.5555555555556,8.88888888888889,0,4.55655713640245,19.5869237496265,0,2.60884
1979,5,27,21.6666666666667,8.88888888888889,0,3.5027760504446,19.0682762234491,0,2.42892
1979,5,28,20,6.11111111111111,0,1.3952138785289,13.881800961674,0,2.249
1979,5,29,15.5555555555556,4.44444444444444,0,-1.76612937934464,10.2512682784316,0,2.06908
1979,5,30,15.5555555555556,5,0,-2.29301992232357,11.8072108569641,0,1.7992
1979,5,31,18.3333333333333,6.66666666666667,0,-0.712348293386794,14.4004484878516,2.54,1.70924
1979,6,1,20,8.33333333333333,0,-0.712348293386794,16.4750385925616,0,1.52932
1979,6,2,20.5555555555556,8.88888888888889,0,-0.712348293386794,20.105571275804,0,1.43936
1979,6,3,22.2222222222222,9.44444444444444,0,2.97588550746567,20.105571275804,0,1.43936
1979,6,4,21.1111111111111,10,0,4.02966659342352,20.105571275804,0,1.3494
1979,6,5,21.6666666666667,10.5555555555556,0,4.02966659342352,21.142866328159,0,1.3494
1979,6,6,23.8888888888889,11.6666666666667,0,5.08344767938137,19.5869237496265,0,1.25944
1979,6,7,23.3333333333333,8.33333333333333,0,-0.185457750407866,16.4750385925616,0,1.16948
1979,6,8,18.3333333333333,4.44444444444444,0,-1.76612937934464,13.881800961674,0,0.98956
1979,6,9,18.3333333333333,7.77777777777778,0,-0.712348293386794,19.0682762234491,0,0.8996
1979,6,10,21.1111111111111,10,0,1.3952138785289,20.105571275804,0,0.881608
1979,6,11,24.4444444444444,11.6666666666667,0,1.92210442150783,20.6242188019816,0,0.827632
1979,6,12,26.1111111111111,13.3333333333333,0,4.02966659342352,20.105571275804,0,0.782652
1979,6,13,27.2222222222222,12.2222222222222,0,13.5136963670441,18.5496286972715,0,0.737672
1979,6,14,23.8888888888889,7.22222222222222,0,1.92210442150783,15.4377435402066,0,0.6747
1979,6,15,18.3333333333333,4.44444444444444,0,-0.712348293386794,14.4004484878516,0,0.647712
1979,6,16,18.3333333333333,3.88888888888889,0,-0.712348293386794,9.73262075225412,0,0.620724
1979,6,17,15.5555555555556,1.66666666666667,0,2.44899496448675,6.62073559518918,5.08,0.728676
1979,6,18,8.33333333333333,-1.11111111111111,0,0.868323335549981,8.69532569989914,0,0.6747
1979,6,19,11.6666666666667,2.22222222222222,0,0.868323335549981,14.919096014029,0,0.620724
1979,6,20,18.8888888888889,8.33333333333333,0,0.868323335549981,15.9563910663841,0,0.575744
1979,6,21,19.4444444444444,6.66666666666667,0,1.92210442150783,16.4750385925616,0,0.530764
1979,6,22,18.8888888888889,6.66666666666667,0,-0.712348293386794,19.0682762234491,0,0.49478
1979,6,23,20.5555555555556,8.88888888888889,0,2.97588550746567,21.6615138543366,0,0.476788
1979,6,24,23.8888888888889,11.1111111111111,0,2.44899496448675,21.6615138543366,0,0.4498
1979,6,25,24.4444444444444,10,0,1.3952138785289,24.7733990114015,0,0.422812
1979,6,26,21.6666666666667,8.88888888888889,0,1.92210442150783,20.6242188019816,0,0.40482
1979,6,27,24.4444444444444,10,0,-0.185457750407866,21.6615138543366,0,0.386828
1979,6,28,23.8888888888889,10,0,0.341432792571053,20.6242188019816,0,0.368836
1979,6,29,25.5555555555556,9.44444444444444,0,6.13722876533921,19.5869237496265,0,0.350844
1979,6,30,22.7777777777778,7.22222222222222,0,4.55655713640245,17.5123336449165,0,0.341848
1979,7,1,20.5555555555556,6.66666666666667,0,-0.185457750407866,16.4750385925616,0,0.332852
1979,7,2,20,5.55555555555556,0,2.44899496448675,18.5496286972715,0,0.332852
1979,7,3,17.7777777777778,5,0,2.44899496448675,15.9563910663841,0,0.323856
1979,7,4,17.2222222222222,5,0,4.02966659342352,15.9563910663841,0,0.31486
1979,7,5,17.2222222222222,5,0,2.97588550746567,16.4750385925616,0,0.305864
1979,7,6,15,4.44444444444444,0,-0.185457750407866,14.919096014029,0,0.287872
1979,7,7,18.3333333333333,6.11111111111111,0,-0.185457750407866,16.4750385925616,0,0.278876
1979,7,8,20,7.22222222222222,0,-0.712348293386794,18.0309811710941,0,0.278876
1979,7,9,23.8888888888889,9.44444444444444,0,8.24479093725492,19.5869237496265,0,0.26988
1979,7,10,26.1111111111111,7.77777777777778,0,4.02966659342352,16.9936861187391,0,0.26988
1979,7,11,21.1111111111111,8.33333333333333,0,1.92210442150783,19.0682762234491,0,0.260884
1979,7,12,21.6666666666667,10,0,4.55655713640245,21.6615138543366,0,0.251888
1979,7,13,23.8888888888889,12.2222222222222,0,4.02966659342352,25.292046537579,0,0.233896
1979,7,14,28.3333333333333,15,0,5.6103382223603,24.254751485224,0,0.2249
1979,7,15,26.6666666666667,13.3333333333333,0,5.6103382223603,25.292046537579,0,0.215904
1979,7,16,27.7777777777778,13.3333333333333,0,7.19100985129706,25.292046537579,0,0.206908
1979,7,17,30.5555555555556,15.5555555555556,0,4.02966659342352,24.7733990114015,0,0.197912
1979,7,18,29.4444444444444,16.1111111111111,0,1.3952138785289,26.8479891161115,0,0.197912
1979,7,19,28.3333333333333,15.5555555555556,0,7.19100985129706,25.8106940637565,0,0.197912
1979,7,20,28.3333333333333,14.4444444444444,0,8.24479093725492,18.0309811710941,10.16,0.215904
1979,7,21,21.1111111111111,10,4.826,12.9868058240653,16.9936861187391,2.54,0.341848
1979,7,22,17.2222222222222,8.88888888888889,0,8.24479093725492,18.0309811710941,0,0.31486
1979,7,23,22.2222222222222,10.5555555555556,0,2.97588550746567,21.6615138543366,0,0.233896
1979,7,24,25,12.7777777777778,0,3.5027760504446,22.180161380514,10.16,0.242892
1979,7,25,27.2222222222222,13.8888888888889,0,5.6103382223603,23.7361039590465,0,0.2249
1979,7,26,27.2222222222222,12.7777777777778,0,6.13722876533921,22.6988089066915,0,0.215904
1979,7,27,25.5555555555556,10,0,5.6103382223603,20.105571275804,0,0.215904
1979,7,28,23.8888888888889,9.44444444444444,0,1.92210442150783,20.6242188019816,0,0.206908
1979,7,29,23.3333333333333,10.5555555555556,0,2.97588550746567,23.7361039590465,0,0.197912
1979,7,30,26.1111111111111,11.1111111111111,0,3.5027760504446,25.292046537579,0,0.17992
1979,7,31,28.8888888888889,13.8888888888889,0,5.6103382223603,25.292046537579,0,0.17992
1979,8,1,27.7777777777778,13.8888888888889,0,2.97588550746567,23.7361039590465,0,0.161928
1979,8,2,27.7777777777778,13.8888888888889,0,2.97588550746567,24.7733990114015,0,0.161928
1979,8,3,28.3333333333333,13.3333333333333,0,0.341432792571053,24.7733990114015,0,0.161928
1979,8,4,27.2222222222222,12.7777777777778,0,12.9868058240653,21.6615138543366,0,0.161928
1979,8,5,26.1111111111111,11.6666666666667,0,10.8792436521495,21.142866328159,0,0.152932
1979,8,6,25.5555555555556,12.2222222222222,0,4.55655713640245,22.6988089066915,0,0.152932
1979,8,7,24.4444444444444,12.2222222222222,0,7.71790039427599,20.105571275804,0,0.161928
1979,8,8,23.3333333333333,10.5555555555556,0,6.13722876533921,21.6615138543366,0,0.17992
1979,8,9,22.7777777777778,11.1111111111111,0,6.13722876533921,23.217456432869,0,0.170924
1979,8,10,24.4444444444444,12.7777777777778,0,8.24479093725492,24.254751485224,0,0.170924
1979,8,11,26.1111111111111,13.3333333333333,0,7.71790039427599,22.180161380514,0,0.161928
1979,8,12,22.2222222222222,10,0,5.08344767938137,19.0682762234491,0,0.152932
1979,8,13,20,6.11111111111111,0,10.8792436521495,18.0309811710941,0,0.152932
1979,8,14,16.6666666666667,4.44444444444444,0,0.868323335549981,16.4750385925616,0,0.152932
1979,8,15,17.7777777777778,5,0,1.3952138785289,16.9936861187391,0,0.152932
1979,8,16,18.8888888888889,7.77777777777778,0,1.92210442150783,18.0309811710941,0,0.152932
1979,8,17,20.5555555555556,8.88888888888889,0,4.02966659342352,18.0309811710941,0,0.152932
1979,8,18,18.3333333333333,8.33333333333333,0,2.97588550746567,16.9936861187391,0,0.152932
1979,8,19,19.4444444444444,7.22222222222222,0,1.92210442150783,15.4377435402066,0,0.152932
1979,8,20,20,6.11111111111111,0,9.82546256619168,11.2885633307866,0,0.161928
1979,8,21,16.6666666666667,5.55555555555556,0,8.77168148023384,14.4004484878516,0,0.161928
1979,8,22,17.7777777777778,6.11111111111111,0,1.92210442150783,18.0309811710941,0,0.152932
1979,8,23,20.5555555555556,7.22222222222222,0,8.24479093725492,16.4750385925616,0,0.143936
1979,8,24,20,8.33333333333333,0,-0.712348293386794,19.0682762234491,0,0.143936
1979,8,25,22.2222222222222,8.33333333333333,0,-0.185457750407866,20.105571275804,0,0.143936
1979,8,26,20.5555555555556,6.66666666666667,0,-0.185457750407866,20.6242188019816,0,0.143936
1979,8,27,20.5555555555556,8.33333333333333,0,2.44899496448675,20.6242188019816,0,0.143936
1979,8,28,20.5555555555556,6.66666666666667,0,2.97588550746567,17.5123336449165,15.24,0.161928
1979,8,29,19.4444444444444,6.66666666666667,0,8.24479093725492,14.4004484878516,2.54,0.197912
1979,8,30,16.6666666666667,3.88888888888889,0,7.19100985129706,11.2885633307866,5.08,0.206908
1979,8,31,13.8888888888889,4.44444444444444,0,0.341432792571053,18.0309811710941,2.54,0.17992
1979,9,1,20.5555555555556,6.11111111111111,0,1.3952138785289,16.4750385925616,0,0.161928
1979,9,2,20,6.66666666666667,0,10.8792436521495,15.4377435402066,0,0.152932
1979,9,3,21.1111111111111,7.22222222222222,0,11.4061341951285,15.4377435402066,0,0.152932
1979,9,4,20.5555555555556,7.22222222222222,0,3.5027760504446,19.0682762234491,2.54,0.152932
1979,9,5,20,7.22222222222222,0,1.92210442150783,21.6615138543366,0,0.152932
1979,9,6,23.3333333333333,10,0,1.92210442150783,23.217456432869,0,0.152932
1979,9,7,26.6666666666667,11.6666666666667,0,2.44899496448675,22.180161380514,0,0.143936
1979,9,8,27.2222222222222,10.5555555555556,0,8.24479093725492,18.5496286972715,0,0.143936
1979,9,9,26.6666666666667,11.6666666666667,0,0.341432792571053,20.6242188019816,0,0.143936
1979,9,10,26.6666666666667,13.8888888888889,0,0.341432792571053,19.5869237496265,0,0.143936
1979,9,11,27.2222222222222,13.8888888888889,0,0.868323335549981,23.217456432869,0,0.143936
1979,9,12,27.2222222222222,15,0,2.97588550746567,22.6988089066915,0,0.143936
1979,9,13,27.2222222222222,14.4444444444444,0,4.55655713640245,24.254751485224,0,0.143936
1979,9,14,26.6666666666667,13.3333333333333,0,4.55655713640245,23.217456432869,0,0.143936
1979,9,15,26.6666666666667,13.3333333333333,0,3.5027760504446,24.254751485224,0,0.143936
1979,9,16,25.5555555555556,11.6666666666667,0,2.97588550746567,23.7361039590465,0,0.13494
1979,9,17,25,11.1111111111111,0,2.44899496448675,22.180161380514,0,0.13494
1979,9,18,24.4444444444444,10,0,2.44899496448675,19.0682762234491,0,0.13494
1979,9,19,22.7777777777778,7.22222222222222,0,-0.712348293386794,18.0309811710941,0,0.13494
1979,9,20,21.1111111111111,7.77777777777778,0,0.341432792571053,20.105571275804,0,0.143936
